tweets,label
"RT @Of_Mice_And_Ben: Michael Gove: ""I'm tried of the Remain camp talking this country down."" #bbcqt",stay
"Let's take back control of our money, our economy, our borders, our security and our taxes #VoteLeave #bbcqt https://t.co/8jxiFzYOLd",leave
Economists who want us to stay in the EU also wanted us to scrap the pound which would have been disastrous for our economy #bbcqt,stay
RT @Based_Vader: #bbcqt #EUDebate will those from #Remain acknowledge the record levels of youth unemployment throughout Europe? #InOrOut #…,stay
"RT @SuzanneEvans1: EU’s OWN numbers have shown that, if we #voteleave, 300,000 new jobs will be created from new trade deals. #bbcqt",leave
Gove: Leading manufacturers such as Sir James Dyson and Lord Bamford of JCB say we will be better off if we #VoteLeave #bbcqt,leave
RT @nickeardleybbc: Gove @vote_leave: I think it's a shame the remain campaign are talking this country down #EUref #bbcqt,stay
RT @_hanimustafa: Give them hell Gove! Good luck :) #bbcqt #VoteLeave,leave
"RT @MitchellGoldie: Lord Rose, head of the 'IN' campaign, has said that wages will rise if we #VoteLeave #bbcqt",leave
"RT @RHendron: EU’s OWN numbers have shown that, if we #voteleave, 300,000 new jobs will be created from new trade deals. #bbcqt #VoteLeave",leave
"Chairman of the IN campaign, Lord Rose, has said there will be no change after we #VoteLeave. Don't believe the scare stories #bbcqt",leave
RT @Vote_LeaveMedia: EU figures have shown that the UK will be landed with a £2.4bn bill if we remain. #VoteLeave #bbcqt,leave
"EU’s OWN numbers have shown that after we #VoteLeave, 300,000 new jobs will be created from new trade deals #bbcqt",leave
Gove: The real risk is staying in the EU. Only Antarctica has lower economic growth #bbcqt,stay
RT @Vote_LeaveMedia: Osborne’s temper tantrum budget won’t be passed. 70 Conservative MPs have already said it won’t pass. #VoteLeave #bbcqt,leave
RT @SuzanneEvans1: Lets take back control #VoteLeave #bbcqt https://t.co/GfWHDQaBdM,leave
RT @Rory_Gribbell: Bring it home Gove! #VoteLeave #bbcqt,leave
Gove: After we #VoteLeave we will be in an economically stronger position #bbcqt,leave
RT @Vote_LeaveMedia: This is a once in a lifetime opportunity to change our country - we won’t get another chance to #VoteLeave #bbcqt,leave
"RT @sarahjanesewell: Since 1975, the UK has always paid in far more to Brussels than they gave back. That’s OUR money #VoteLeave #bbcqt",leave
"Since 1975, the UK has always paid in far more to Brussels than they gave back. That’s OUR money. Should go to the NHS #VoteLeave #bbcqt",leave
Tune into #bbcqt now on BBC1 to hear Michael Gove give the positive case for why we should #VoteLeave &amp; #TakeControl https://t.co/I4sfwrNWdz,leave
"Albania, Macedonia, Montenegro, Serbia and Turkey are joining the EU. How will our NHS cope? #VoteLeave #bbcqt",leave
RT @hobson197: Head over to https://t.co/qQ1zvSjqaM to see Michael Gove on a special episode of #bbcqt.  #VoteLeave #Brexit,leave
RT @SteveBakerHW: We are the fifth biggest economy in the world - we will prosper outside the EU #VoteLeave #TakeControl #bbcqt,leave
We are the fifth largest economy in the world - we will prosper after we #VoteLeave #bbcqt,leave
"RT @bbclaurak: Question Time with Michael Gove, in 5 mins on BBC 1 https://t.co/EBixieSQIc",leave
"Unelected, unaccountable elites - it's time to say 'You're Fired!' #VoteLeave #TakeControl #EURef https://t.co/8il2wgqR09",leave
Let’s #TakeControl of the £350 million we send to the EU every week and spend it on our priorities like the NHS #VoteLeave #bbcqt,leave
RT @BorisJohnson: Lovely to meet @hollywills + @Rylan on @itvthismorning just now. Thanks for letting me make the case to #VoteLeave https:…,leave
"RT @HenrySmithMP: I was born a British citizen in 1969, at no time did I consent to become an EU citizen - #VoteLeave and #TakeControl http…",leave
The EU works well for elites - but it is the people of Britain that will benefit most if we #VoteLeave #bbcqt https://t.co/BoPnArVK5d,leave
This is a once in a lifetime opportunity to change our country - we won't get another chance #VoteLeave #bbcqt,leave
RETWEET: 'We're going to take back control' #VoteLeave #TakeControl #bbcqt https://t.co/qhj2q0HLLP,leave
RT @Aussies4Britain: We're with Gove on this one - let's #VoteLeave and take back control! #VoteLeave #bbcqt,leave
RT @bbcquestiontime: Preparations are underway for our first #EURef special with Michael Gove live at 6:45pm on @BBCOne. Join us! #bbcqt ht…,leave
WATCH: The EU is so undemocratic that @HarrietHarman cannot even name the Five Presidents of the EU #bbcqt https://t.co/vrjLBtINlb,leave
Immigration should be controlled. Let's #VoteLeave and implement an Australian style points-based system #bbcqt https://t.co/bzb3GnBqeu,leave
RT @labourleave: #LabourInForBritain has 11.5k followers and #LabourLeave has 14k followers. Who represents the grassroots?,stay
"RT @montie: Remain campaign's only message is basically: Britain is too weak to do what Australia, Canada, Norway etc do and thrive as a so…",stay
It is official Government policy for Turkey to join the European Union. The safer option is to #VoteLeave #bbcqt https://t.co/EY7Af56aze,leave
Michael Gove: We're the fastest growing economy of any developed nation. UK will succeed after we #VoteLeave #bbcqt https://t.co/HkJ3AVJ455,leave
RETWEET if you agree with Michael Gove that it's time to #TakeControl. Let's #VoteLeave on 23 June #bbcqt https://t.co/UUC2wUfnb9,leave
Tune in to #bbcqt on BBC1 at 6:45pm to watch Michael Gove give the positive case of why we should #VoteLeave https://t.co/TTk8ChSEtt,leave
How in debt is your local #NHS? Type in your post code to find out: https://t.co/jnL6osmDH0 #VoteLeave #TakeControl https://t.co/2nMJTvOKEr,leave
Let's #VoteLeave &amp; implement an Australian style points based immigration system https://t.co/yxe9BEZSid,leave
This is how @jeremycorbyn describes the European Union #VoteLeave #TakeControl https://t.co/2C20NYh7sR,leave
No. In your own article Gove Snr says his business was 'closed as a direct result of Europe.'   https://t.co/ju8rQswHQ4,stay
Millionaire 'IN' campaigner Bob Geldof shouted abuse at fishermen concerned about EU fishing policy today. https://t.co/IcuwLrD3tP,stay
The 'IN' campaign threatens us everyday. What's next? Let's #TakeControl #VoteLeave https://t.co/eA2xoQBG33,leave
RT @JGForsyth: 'The value of sovereignty cannot be measured by any economist's formula': The Spectator declares for Brexit https://t.co/VAQ…,leave
RT @WikiGuido: Juncker will be giving a press conference on progress of Turkish accession and visa free access this afternoon,stay
.@jeremycorbyn has said for years that we should leave the EU. Labour supporters will #VoteLeave on 23 June https://t.co/1SU4YrWpAf,stay
"RT @spectator: Out, and into the world — The Spectator backs Brexit https://t.co/Xs0c1PVf93 https://t.co/PITddYW0X5",leave
Countries outside the EU are growing at a faster rate than Eurozone economies. Safer to #VoteLeave https://t.co/PCfLnUbzXE,leave
His own MPs have spiked his planned budget. What's the point of an Osborne Mansion House speech now his credibility is shattered? #VoteLeave,leave
.@johnharris1969 went to Stoke to talk to Labour voters about the EU...and was surprised at what he heard #VoteLeave https://t.co/8WiJYXhfm3,leave
Labour MP @GiselaStuart: 'I am an immigrant. I wouldn't dream of talking down this country...#VoteLeave' https://t.co/IvdRwmXOJU,leave
RT @GuidoFawkes: WATCH: Corbyn Says Labour Will Block #Brexit Budget [VIDEO] https://t.co/rEfa3MHWLg https://t.co/NkdNKBThsb,stay
READ:  David Cameron has just sped up Turkish accession to the EU: https://t.co/D1qiv9aJ9t https://t.co/clAiCW0A6P,leave
Record employment statistics confound IN campaign’s attempts to do down economy #TakeControl #VoteLeave https://t.co/5OilwPvuII,leave
"More IN campaign chaos - Labour announce they won't back Osborne's bully Budget, and we still don't know their policy on free movement",leave
The EU tried to stop us filming this - and we don't blame them. Shocking waste of UK taxpayers' money #VoteLeave https://t.co/o7GTnOH4jV,leave
"Let's take back control of our money, our economy, our borders, our security &amp; our taxes #VoteLeave #TakeControl https://t.co/jU4th0D4lT",leave
WATCH: @HarrietHarman cannot even name the Five Presidents of the EU. That's because they're unelected #VoteLeave https://t.co/OsIvORMY9o,leave
Revealed: Number 10 special adviser trying to use position to solicit business support #EUref https://t.co/9C3mWT2JZ4,leave
"RT @timesredbox: The EU is about to send you a bill for a third of a trillion pounds, warns  @chhcalling https://t.co/1oH2YX6PWr https://t.…",stay
WATCH: This is why @jeremycorbyn says we should #VoteLeave on 23 June https://t.co/0KrQilfuCm,leave
RT @AndrewSparrow: John McDonnell says Labour would never support Osborne's proposed post-Brexit emergency budget h/t @rowenamason https://…,leave
"RT @peterdominiczak: Labour source on Brexit budget: ""Labour wouldn't support any budget that slashed public services or further increased…",stay
RT @SteveHiltonx: Oh dear. Another own goal from Desperate Remain with this laughable phoney budget. All it does is boost @vote_leave https…,stay
"If we stay in the EU, we will have to accept permanent, uncontrolled immigration. #VoteLeave https://t.co/cDlhqQpwMb",stay
"Osborne: 'If you Vote Leave, I'll vandalise the economy'. Treat him like a child having a  tantrum - don't give in #Voteleave",stay
RETWEET if you're shocked that Osborne is threatening the British people with cuts if we don't vote his way. https://t.co/kHEBn1TdkS,stay
"RT @DanHannanMEP: If the Chancellor *truly* thought Brexit would mean economic contraction, he wouldn't suggest tax rises. He's making it u…",leave
RETWEET this pledge card to show your friends that you will #VoteLeave on 23 June! #TakeControl #ProjectHope https://t.co/BRo2uP0OXY,leave
"57 Tory MPs warn that if Chancellor proceeds with his proposals, his 'position would become untenable' #VoteLeave https://t.co/wgWKPDVbFb",leave
Difference b/w 2 campaigns: @SteveBakerHW outlines positive vision of why we should #VoteLeave whilst Osborne talks down UK economy #r4today,leave
.@George_Osborne on the ropes with his bullying and then flounders on #r4today. Worst interview he has ever done,stay
REVEALED:How the EU wastes your money - Scandalous expense claims by EU officials #VoteLeave https://t.co/cWOm6qr7LO https://t.co/L1ZGiJwQMi,leave
Lots of threats from the 'IN' campaign so far this week. Whatever will they come up with next? #TakeControl https://t.co/gx5wyzwEMw,leave
"When we #VoteLeave we can #TakeControl of our money, our economy, our borders, our security &amp; our taxes https://t.co/J3jVJk6IKu",leave
".@patel4witham explains how we can continue to support farmers, universities &amp; scientists after we #TakeControl https://t.co/EPmYOTOMfC",leave
READ: UK clears path for Turkey’s EU membership - only way to #TakeControl of our borders is to #VoteLeave https://t.co/GViF4iR5sE,leave
Front page of Telegraph: Out camp reveals its blueprint for Brexit #VoteLeave #TakeControl https://t.co/tz4MkTEBxZ,leave
IN campaign chaos over migration - now calling for restrictions on free movement. Only way to get this is #VoteLeave https://t.co/7Qir1AI8a4,leave
RETWEET if you agree with Sir James Dyson that we will be better off after we #VoteLeave and #TakeControl https://t.co/NfWiBSgFw4,leave
Over 5m more people are predicted to move to the UK if we vote to stay in the EU. How will our #NHS cope? #VoteLeave https://t.co/gwvJTPVQIb,stay
.@frankfieldteam: Uncontrolled immigration pushes down wages and puts pressure on public services #TakeControl https://t.co/m2f8K2fOJa,leave
Well done to @BorisJohnson and @patel4witham! We're going to take back control on 23 June #EUDebate #VoteLeave https://t.co/VmecfTW7eC,leave
"RT @Italians4Brexit: It's so weird to hear people say EU protects workers' rights, while in France there are huge strikes against measures…",leave
.@BorisJohnson EU is a super national system that is inscrutable and is crying out for fundamental reform #VoteLeave #EUDebate,leave
.@patel4witham We are taking back control for the British people #VoteLeave #EUDebate,leave
We do not need to be a member of the European Union to guarantee our humanity. Workers rights are enshrined by Parliament. #EUDebate,stay
Cooperation on security matters is important. That is why we are a member of NATO and Five Eyes. #EUDebate,stay
Is Liz Kendall seriously arguing that not having control of our borders makes us SAFER?! #EUDebate,stay
Staying in the EU is a risk to our national security. European courts decide who we can refuse entry to and deport from the UK #EUDebate,stay
